id_str,screen_name,english,universal,content,friend,network,sentiment,temporal,user
55323384,claireycustard1,0.14,0.12,0.27,0.07,0.31,0.19,0.35,0.19
1331204348,woifim,0.44,0.39,0.5,0.44,0.34,0.57,0.58,0.38
261812190,just_j0,0.17,0.11,0.25,0.24,0.07,0.41,0.1,0.13
2259191011,nicklelby,0.31,0.31,0.46,0.31,0.36,0.44,0.51,0.4
16883883,TIIRATH,0.34,0.33,0.49,0.3,0.34,0.3,0.24,0.41
1048293276,sameeratweeter,,0.33,0.22,,0.4,0.19,0.3,0.18,0.24,0.2,
1453934208,OmendenFarm,,0.35,0.33,,0.22,0.59,0.1,0.18,0.15,0.14,
,,,,,,,,,,,,
545958024,ffsyvonne,,0.39,0.33,,0.3,0.28,0.22,0.37,0.21,0.27,
211453324,JulianShatnasty,,0.19,0.21,,0.11,0.24,0.1,0.11,0.3,0.02,
4838520568,Tian_A1,0.64,0.49,0.57,0.54,0.71,0.77,0.42,0.39
301327928,ste22314,0.2,0.14,0.27,0.18,0.25,0.23,0.24,0.05
3047246824,TomZiprin,0.25,0.22,0.26,0.23,0.19,0.28,0.31,0.07
60906675,kirstenoffer,0.21,0.13,0.24,0.28,0.32,0.47,0.07,0.1
212674145,MrTempter,0.46,0.32,0.78,0.7931471336512232,0.76,0.78,0.64,0.09
309053295,LukeSMurphy,,0.43,0.38,,0.53,0.28,0.25,0.42,0.34,0.33,
403190133,SwampFalcon,,0.28,0.27,,0.38,0.24,0.26,0.25,0.24,0.11,
2448353742,loveismydrugxo,,0.37,0.34,,0.5,0.48,0.5883333333333333,0.5,0.77,0.1,
,,,,,,,,,,,,
1372946714,trenteet1,,0.59,0.45,,0.6,0.44,0.48,0.41,0.43,0.58,
,,,,,,,,,,,,
,708426867745923076,YL_Bosworth,,0.26,0.27,,0.41,0.37,0.16,0.23,0.14,0.15
,,,,,,,,,,,,
,3641342956,IEGsolutions,,0.54,0.37,,0.64,0.61,0.41,0.36,0.31,0.48
,20131033,emmaheffer,,0.29,0.13,,0.43,0.14,0.16,0.36,0.12,0.17
1122969168,Aran_knitter,,0.31,0.26,,0.41,0.4,0.41,0.41,0.62,0.34,
702291376617234432,GlennHarte90,,0.36,0.25,,0.51,0.19,0.2,0.28,0.11,0.15,
66102705,RoccoLongo,,0.22,0.19,,0.38,0.32,0.39,0.12,0.58,0.15,
,,,,,,,,,,,,
23487948,_skylish,,0.25,0.14,,0.29,0.18,0.23,0.15,0.26,0.07,
29412235,KarolinaKeric,,0.13,0.12,,0.21,0.45,0.1,0.13,0.06,0.13,
105617021,FruitMeister,,0.13,0.17,,0.25,0.18,0.16,0.06,0.19,0.06,
173111479,Yllekdranreb,,0.22,0.11,,0.33,0.28,0.14,0.42,0.32,0.11,
,,,,,,,,,,,,
2976963761,ZukunftCH,,0.34,0.27,,0.48,0.21,0.3,0.23,0.08,0.44,
20276317,MMaryMcKenna,,0.26,0.22,,0.48,0.29,0.18,0.21,0.14,0.18,
2563937307,___scarlett_,,0.36,0.23,,0.36,0.32,0.17,0.44,0.56,0.16,
,,,,,,,,,,,,
19943065,darkmornan,,0.22,0.29,,0.35,0.41,0.16,0.67,0.36,0.1,
,,,,,,,,,,,,
,,,,,,,,,,,,
,413378010,Sarkoziste,,0.39,0.29,,0.48333333333333334,0.21,0.45,0.16,0.12,0.39
,733531268109864960,garygazzed2,,0.46,0.49,,0.46,0.58,0.55,0.61,0.49,0.35
,1007115822,jens0331,,0.23,0.13,,0.45,0.19,0.1,0.31,0.1,0.06
,2782867381,mayukotanno,,0.32,0.21,,0.37,0.24,0.23,0.27,0.2,0.19
2580606657,vreenaa,,0.14,0.25,,0.39,0.27,0.17,0.08,0.17,0.04,
,,,,,,,,,,,,
1327586029,IcorderoIsabel,,0.29,0.14,,0.5833333333333334,0.26,0.12,0.28,0.35,0.14,
479923986,elliemcfa,,0.31,0.12,,0.37,0.31,0.32,0.21,0.11,0.01,
226141293,europedirectCLM,,0.27,0.3,,0.48,0.38,0.27,0.13,0.11,0.2,
210923058,GutLiberal,0.33,0.46,0.25,0.28,0.17,0.24,0.31,0.29
124722484,St_Ouennais,0.33,0.19,0.42,0.24,0.2,0.22,0.12,0.16
2940166503,sophiastyles02,0.48,0.33,0.49,0.25,0.59,0.61,0.53,0.3
701455800557027329,Fans1884,0.2,0.09,0.37,0.13,0.18,0.28,0.13,0.08
149251551,KesterSharpe,0.22,0.13,0.4,0.38,0.49,0.49,0.37,0.09
,,,,,,,,,,,,
,736856046510211072,thechriswales,,0.24,0.21,,0.32,0.14,0.09,0.19,0.16,0.09
,,,,,,,,,,,,
,2478104766,GowansPatsy,,0.41,0.11,,0.3366666666666667,0.17,0.22,0.28,0.38,0.05
,42100790,frazierbeckles,,0.2,0.07,,0.39,0.15,0.19,0.61,0.25,0.09
1440866227,Europhobe,,0.46,0.39,,0.47,0.42,0.7,0.41,0.64,0.2,
15687090,adamvaughan_uk,,0.42,0.39,,0.43,0.36,0.31,0.33,0.24,0.28,
3339413769,HattaHodson,,0.3,0.23,,0.42,0.36,0.34,0.44,0.36,0.13,
,,,,,,,,,,,,
4081413748,BeSeeingYou1967,,0.27,0.14,,0.38,0.23,0.3,0.19,0.07,0.05,
395311792,ElliottSternHRE,,0.5,0.58,,0.55,0.3,0.3,0.35,0.52,0.5,
,,,,,,,,,,,,
245894158,rmpics,,0.3,0.26,,0.25,0.26,0.24,0.34,0.43,0.02,
277554069,jesanpe,,0.21,0.1,,0.48,0.08,0.24,0.12,0.35,0.02,
13203752,SelinaNBrown,,0.39,0.25,,0.43,0.16,0.34,0.29,0.2,0.2,
223778000,irvingphil,0.24,0.21,0.35,0.17,0.24,0.39,0.28,0.09
46523423,Melissahudson4,0.1,0.06,0.24,0.06,0.07,0.34,0.13,0.08
822196695584899073,A4Art,0.36,0.44,0.4,0.32,0.42,0.12,0.37,0.35
304547737,martijnheeroma,0.39,0.33,0.48,0.22,0.39,0.09,0.21,0.37
753734574,darrenholt_,0.14,0.03,0.2,0.09,0.19,0.29,0.09,0.06
,,,,,,,,,,,,
,35725968,jonny_donnelly,,0.27,0.13,,0.31,0.3,0.37,0.41,0.19,0.09
,904806551805984768,le_crevard,,0.54,0.54,,0.86,0.642,0.7976218632221225,0.43,0.71,0.48
,359981989,gravity_bottle,,0.17,0.17,,0.24,0.26,0.18,0.11,0.07,0.07
,266273071,RC_Garrick,,0.42,0.29,,0.25,0.17,0.27,0.3,0.18,0.16
,,,,,,,,,,,,
,48901683,Antorcillo,,0.25,0.16,,0.37,0.21,0.2,0.04,0.07,0.15
,625085885,CGibso23,,0.38,0.26,,0.44,0.36,0.13,0.32,0.1,0.22
,,,,,,,,,,,,
,189265041,BigBenzilla,,0.27,0.15,,0.39,0.29,0.18,0.28,0.19,0.06
3763651817,andrew_roycroft,0.39,0.25,0.37,0.4,0.19,0.25,0.37,0.27
218578732,Jo_McJam,0.24,0.23,0.31,0.2,0.13,0.3,0.12,0.02
475138726,drlukeevans,0.31,0.24,0.5,0.25,0.17,0.23,0.26,0.07
17866449,crispeater,0.23,0.2,0.36,0.15,0.07,0.22,0.11,0.13
1891394942,eilidh_marshall,0.22,0.11,0.36,0.09,0.06,0.18,0.15,0.06
,,,,,,,,,,,,
,768023904,Tonyponysteel,,0.28,0.26,,0.32,0.64,0.45,0.32,0.33,0.1
,,,,,,,,,,,,
,,,,,,,,,,,,
,410252174,gazmozmarsh,,0.45,0.38,,0.72,0.48,0.6310079365079364,0.73,0.56,0.29
129926963,daisy850,0.18,0.13,0.27,0.27,0.06,0.14,0.33,0.1
108912618,SirTrevSkint,0.31,0.16,0.41,0.23,0.17,0.16,0.18,0.06
2943064582,nunzioni,0.39,0.22,0.39,0.23,0.19,0.31,0.21,0.28
395561232,markk1968,0.23,0.14,0.475,0.29,0.16,0.07,0.24,0.04
20769278,Speedqueenie,0.23,0.13,0.27,0.24,0.14,0.15,0.2,0.09
803311836,KieranPrescott,0.16,0.17,0.25,0.33,0.35,0.18,0.13,0.05
576102150,CecileHullin,0.3,0.22,0.42,0.24,0.38,0.26,0.37,0.05
413192177,jacko_321,0.21,0.1,0.38,0.26,0.34,0.21,0.21,0.04
3782931,spreeblick,0.46,0.37,0.48,0.29,0.19,0.19,0.31,0.63
1150259538,AJSSheri,0.23,0.17,0.3,0.25,0.1,0.37,0.23,0.05
2412448710,corporate_fit,0.32,0.45,0.2,0.43,0.13,0.32,0.31,0.63
746908296,RoseUnwin,0.28,0.18,0.29,0.24,0.3,0.15,0.2,0.07
310650385,french_monica,0.28,0.32,0.29,0.31,0.22,0.21,0.12,0.21
126442936,grahambc1,0.35,0.2,0.45,0.36,0.22,0.36,0.33,0.19
390424521,phigg425,0.19,0.07,0.31,0.27,0.23,0.24,0.23,0.0
,,,,,,,,,,,,
,21043004,stephen_ni,,0.1,0.09,,0.17,0.19,0.26,0.21,0.04,0.08
,,,,,,,,,,,,
,183650543,harrietstoreyb,,0.18,0.07,,0.36,0.19,0.13,0.17,0.12,0.01
,107243579,DaveWarren7,,0.38,0.15,,0.37,0.22,0.34,0.17,0.16,0.12
14449712,goodgoat,,0.16,0.24,,0.25,0.4,0.21,0.13,0.14,0.11,
2792266474,Colternate,,0.45,0.27,,0.46,0.25,0.37,0.44,0.69,0.27,
,,,,,,,,,,,,
342661598,fuzzfoster,,0.38,0.22,,0.37,0.2,0.2,0.24,0.19,0.06,
400321986,superthumbs001,,0.37,0.24,,0.46,0.29,0.33,0.44,0.36,0.26,
,,,,,,,,,,,,
,27803880,astro_puppy,,0.33,0.22,,0.24,0.24,0.17,0.19,0.08,0.08
,,,,,,,,,,,,
,18062666,1922,,0.87,0.789786602042752,,0.94,0.7931471336512232,0.8402460533482703,0.97,0.7879518434631023,0.7838863574969136
,50417308,sparkx64,,0.35,0.2,,0.46,0.31,0.24,0.54,0.39,0.11
,,,,,,,,,,,,
,23951480,AndyShaw1,,0.22,0.15,,0.36,0.15,0.22,0.28,0.17,0.09
,627536296,IanSmall4,,0.15,0.14,,0.27,0.19,0.22,0.24,0.24,0.04
,17801749,haloefekti,,0.51,0.5,,0.49,0.22,0.42,0.19,0.31,0.49
,589923329,andydckent,,0.42,0.26,,0.53,0.47,0.43,0.56,0.44,0.54
,,,,,,,,,,,,
,,,,,,,,,,,,
,19157750,katematthams,,0.42,0.38,,0.42,0.49,0.65,0.42,0.5,0.12
,3321060585,moreno8691,,0.27,0.23,,0.39,0.07,0.41,0.42,0.31,0.11
,53036996,andrewwlittle,,0.23,0.22,,0.44,0.21,0.19,0.32,0.07,0.07
313221429,JohnWight1,,0.3,0.2,,0.4,0.17,0.26,0.16,0.31,0.06,
3334188461,LARPingGrandpa,,0.27,0.14,,0.39,0.15,0.29,0.35,0.16,0.29,
,,,,,,,,,,,,
69710386,diggerjimmy,,0.31,0.19,,0.25,0.22,0.29,0.19,0.22,0.0,
4658008521,rtyourlife2,,0.88,0.789786602042752,,0.93,0.7931471336512232,0.8402460533482703,0.51,0.7879518434631023,0.7838863574969136,
226128868,kevincartermsp,,0.27,0.22,,0.38,0.1,0.31,0.28,0.14,0.09,
3232678552,MomsDement,,0.28,0.22,,0.3,0.49,0.21,0.36,0.43,0.2,
132166343,justjessting,,0.09,0.08,,0.27,0.1,0.2,0.14,0.13,0.03,
,,,,,,,,,,,,
1686211,crenz,,0.27,0.24,,0.38,0.3,0.2,0.41,0.31,0.22,
141869819,Remmelding,,0.37,0.25,,0.35,0.31,0.13,0.11,0.14,0.12,
101068482,Juanpi_Kukin,,0.32,0.25,,0.41,0.37,0.46,0.09,0.48,0.13,
,,,,,,,,,,,,
232904245,manucntrs,,0.32,0.16,,0.4266666666666667,0.21,0.13,0.2,0.57,0.14,
1867889226,ThomasObermeier,,0.37,0.25,,0.51,0.28,0.27,0.38,0.12,0.29,
570371322,rebeccalinsley,,0.22,0.19,,0.37,0.22,0.12,0.15,0.39,0.05,
305670657,PollyWilkins,,0.19,0.09,,0.48,0.18,0.06,0.26,0.17,0.0,
,,,,,,,,,,,,
20427528,RickHincks,,0.22,0.23,,0.23,0.28,0.17,0.21,0.58,0.12,
19857344,ricoshay1,,0.09,0.12,,0.34,0.17,0.03,0.21,0.23,0.09,
745442494167588865,LadyP12,,0.52,0.43,,0.63,0.7,0.48,0.57,0.38,0.3,
197902626,RangeGlue,,0.22,0.14,,0.3,0.16,0.12,0.16,0.26,0.02,
,,,,,,,,,,,,
1014104340,coachBenGast,,0.11,0.13,,0.35,0.14,0.21,0.32,0.2,0.1,
591229622,heatherindorset,,0.18,0.16,,0.28,0.12,0.19,0.49,0.08,0.01,
1356869083,aedan_james,,0.44,0.46,,0.48,0.45,0.32,0.32,0.24,0.43,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
129938352,poembaker,,0.36,0.12,,0.48,0.3,0.32,0.43,0.46,0.08,
106534316,KelseyHowson92,0.28,0.16,0.14,0.18,0.15,0.25,0.12,0.11
242076964,wiseboy901,0.14,0.06,0.38,0.08,0.23,0.22,0.17,0.07
547936685,markorusso69,0.23,0.17,0.42,0.1,0.32,0.15,0.16,0.05
1358080531,thewritinghalf,0.26,0.12,0.25,0.33,0.23,0.17,0.22,0.0
754778784,inspireajen,0.19,0.08,0.3,0.1,0.19,0.1,0.33,0.07
141529750,LauraCarrese,,0.35,0.16,,0.42,0.16,0.3,0.13,0.03,0.13,
2337122630,SEEKFIRSTTODAY,,0.55,0.48,,0.89,0.63,0.7247813852813852,0.72,0.7,0.32,
,,,,,,,,,,,,
4230384973,DebHiers1,,0.44,0.35,,0.41,0.41,0.32,0.15,0.51,0.32,
102018652,JennyCaronHall,,0.23,0.27,,0.29,0.21,0.15,0.41,0.15,0.33,
227608752,jsandler75,,0.43,0.37,,0.35,0.34,0.5,0.44,0.47,0.29,
835546708356497408,500daysofbella,,0.4,0.42,,0.57,0.47,0.96,0.8,0.68,0.48,
291788224,LinleyRiley,,0.23,0.11,,0.39,0.07,0.23,0.27,0.22,0.09,
2812993801,mrdream2020,,0.23,0.31,,0.38,0.51,0.36,0.44,0.23,0.11,
,,,,,,,,,,,,
4695227239,gardeningbaker,0.31,0.3,0.22,0.38,0.47,0.56,0.14,0.11
446639032,AdnaneAhizoune,0.15,0.09,0.35,0.21,0.29,0.28,0.12,0.06
559956506,KAbderemane,0.35,0.18,0.54,0.15,0.41,0.32,0.29,0.12
168774858,mariannabri,0.33,0.47,0.51,0.33,0.36,0.33,0.6,0.2
540986282,ShaneRing,0.63,0.47,0.75,0.36,0.5844285714285714,0.81,0.69,0.5
1546036176,EFE_CValenciana,,0.42,0.42,,0.6,0.48,0.48,0.44,0.42,0.21,
17258016,clearer_skies,,0.14,0.13,,0.32,0.23,0.43,0.53,0.11,0.12,
2921366757,sunlightbeams,,0.42,0.3,,0.42,0.19,0.14,0.28,0.19,0.29,
614229181,shjjacobs,,0.34,0.22,,0.53,0.18,0.16,0.12,0.34,0.24,
,,,,,,,,,,,,
257917157,Megachrist,,0.5966666666666667,0.65,,0.73,0.7931471336512232,0.8402460533482703,0.95,0.66,0.35,
21647037,Heatheria,,0.28,0.17,,0.27,0.37,0.33,0.28,0.28,0.16,
,,,,,,,,,,,,
,,,,,,,,,,,,
2164429241,JamesDMcFarlane,,0.28,0.36,,0.28,0.19,0.12,0.29,0.08,0.42,
58462781,KHR1960,,0.72,0.789786602042752,,0.64,0.7931471336512232,0.8402460533482703,0.76,0.7879518434631023,0.7838863574969136,
,,,,,,,,,,,,
257833989,Tangolove944,,0.53,0.21,,0.65,0.44,0.7976218632221225,0.7775,0.65,0.12,
47205562,DNA_Cowboy,,0.23,0.22,,0.27,0.18,0.19,0.22,0.11,0.11,
,,,,,,,,,,,,
112690663,lorenzoingrilli,,0.3,0.19,,0.47,0.44,0.21,0.26,0.42,0.16,
2874372412,KevinAodha,,0.47,0.6,,0.47,0.54,0.18,0.51,0.29,0.45,
246284069,d511111,,0.1,0.14,,0.17,0.2,0.14,0.04,0.14,0.1,
,,,,,,,,,,,,
20499856,stebaker,,0.27,0.11,,0.31,0.08,0.23,0.17,0.07,0.15,
188389098,deadheadone,,0.19,0.19,,0.41,0.22,0.06,0.14,0.06,0.0,
2533202419,deardarlia,,0.23,0.34,,0.39,0.32,0.51,0.52,0.29,0.13,
2196220776,Meh_Kat,,0.15,0.13,,0.29,0.03,0.03,0.18,0.09,0.09,
1137178502,BByczkiewicz,,0.34,0.07,,0.44,0.17,0.12,0.27,0.39,0.07,
,,,,,,,,,,,,
1278790218,awilky01,0.31,0.24,0.54,0.25,0.28,0.47,0.35,0.28
31710301,katie_jayne0,0.27,0.19,0.28,0.2,0.13,0.12,0.08,0.11
714736755816185856,AdelinaMatteo,0.32,0.45,0.52,0.24,0.58,0.32,0.45,0.28
4472947397,chaos_ella,0.23,0.18,0.17,0.15,0.07,0.26,0.29,0.09
1269847586,IanCollLondon,0.29,0.19,0.42,0.36,0.38,0.52,0.53,0.1
247864750,leerichi,,0.18,0.06,,0.33,0.14,0.14,0.24,0.1,0.13,
23977148,chlofoxo,,0.14,0.06,,0.33,0.03,0.16,0.05,0.19,0.09,
,,,,,,,,,,,,
,,,,,,,,,,,,
151871519,DanielVavra,,0.28,0.38,,0.29,0.47,0.2,0.2,0.19,0.12,
4105815614,signoftria,,0.45,0.37,,0.33,0.4,0.52,0.38,0.25,0.3,
138018756,GallopingMrG,,0.08,0.05,,0.24,0.17,0.15,0.38,0.1,0.03,
89481728,animadetv,,0.54,0.41,,0.5,0.41,0.27,0.64,0.56,0.34,
394257912,LMJ_112,,0.23,0.2,,0.41,0.21,0.43,0.25,0.12,0.08,
,,,,,,,,,,,,
24043515,kokielena,0.36,0.28,0.45,0.19,0.43,0.14,0.36,0.1
14839663,grahammiln,0.53,0.24,0.92,0.7931471336512232,0.81,0.8833333333333334,0.76,0.3
14744658,mattbrunton,0.21,0.1,0.18,0.1,0.01,0.25,0.25,0.21
394048821,jmeskens,0.3,0.23,0.5533333333333332,0.18,0.23,0.12,0.39,0.14
4850993842,OutFoxgloved,0.44,0.42,0.3,0.43,0.08,0.44,0.5,0.16
101729324,TanveerQasimPK,0.22,0.22,0.07,0.38,0.32,0.32,0.18,0.15
16093396,mavicvil,0.15,0.18,0.28,0.16,0.05,0.37,0.04,0.12
272646434,MichaelNAngus,0.25,0.25,0.47,0.24,0.23,0.46,0.19,0.09
45563496,panix68,0.29,0.11,0.4,0.28,0.19,0.3,0.15,0.17
473749376,cabaislois,0.33,0.23,0.37,0.18,0.22,0.12,0.18,0.07
133862449,Kayfre,,0.34,0.27,,0.4,0.19,0.31,0.35,0.22,0.17,
20503242,federalists,,0.5,0.5,,0.52,0.42,0.48,0.3,0.45,0.5,
20105854,DavidStrafford,,0.3,0.37,,0.38,0.31,0.1,0.24,0.37,0.27,
3437538514,sciablu_iride,,0.41,0.13,,0.52,0.14,0.21,0.22,0.45,0.23,
,,,,,,,,,,,,
341483269,Liz_Laughton,,0.27,0.25,,0.25,0.51,0.69,0.49,0.32,0.06,
33014220,luke_duke01,,0.18,0.21,,0.24,0.27,0.13,0.34,0.15,0.12,
,,,,,,,,,,,,
420153802,JonesySE,,0.19,0.16,,0.44,0.22,0.14,0.28,0.2,0.07,
96562150,GiuseppeRinaldi,,0.18,0.08,,0.37,0.14,0.53,0.55,0.25,0.15,
19975581,Ayla_Iskender,,0.12,0.05,,0.3,0.11,0.04,0.16,0.05,0.11,
23521636,parker71,,0.28,0.31,,0.36,0.2,0.47,0.35,0.2,0.21,
312605408,Cori_clarke,,0.12,0.17,,0.23,0.23,0.16,0.24,0.24,0.01,
2802815373,OrientalEnigma,,0.37,0.35,,0.34,0.26,0.39,0.54,0.27,0.16,
,,,,,,,,,,,,
141337990,BrianCathcart,0.36,0.37,0.48,0.37,0.4,0.27,0.26,0.16
2176990391,_JadeEmery,0.25,0.26,0.33,0.31,0.16,0.29,0.63,0.07
122187462,xavier_colomes,0.28,0.29,0.5075,0.17,0.24,0.14,0.32,0.27
1374378014,AgataGostynska,0.35,0.22,0.53,0.27,0.3,0.21,0.2,0.22
17793803,colingriffin,0.37,0.36,0.43,0.48,0.21,0.19,0.11,0.22
1191221364,Moon799S,0.28,0.26,0.4,0.32,0.26,0.44,0.34,0.23
30771189,unzippedblog,0.35,0.29,0.41,0.28,0.28,0.21,0.02,0.07
82207350,FraneHa,0.26,0.13,0.39,0.17,0.17,0.38,0.18,0.16
185977546,mattwardrop,0.26,0.22,0.16,0.32,0.1,0.34,0.27,0.04
30307922,malcolmgarrett,0.31,0.34,0.47,0.19,0.28,0.32,0.14,0.28
368728165,atingo88,0.26,0.26,0.39,0.24,0.29,0.31,0.47,0.14
2160442554,TheWorstTrip,0.21,0.36,0.25,0.27,0.2,0.11,0.26,0.2
351457286,tobi_afc,0.26,0.17,0.36,0.17,0.2,0.38,0.11,0.1
130276891,bookiesnacksize,0.28,0.13,0.21,0.17,0.08,0.14,0.17,0.08
2509497630,_WorldSolutions,0.42,0.46,0.44,0.39,0.5,0.38,0.55,0.32
2929408367,PrakorAgro,0.74,0.66,0.69,0.54,0.38,0.64,0.34,0.68
3039412397,_louiskennedy,0.16,0.1,0.13,0.14,0.06,0.19,0.12,0.05
711220227045003264,j3nnyr,0.32,0.24,0.44,0.3,0.37,0.34,0.44,0.28
742354385368420352,allythurber,0.36,0.21,0.45,0.28,0.17,0.28,0.19,0.05
910580785,orchid_fern,0.39,0.28,0.47,0.35,0.31,0.3,0.38,0.14
1277311622,EngbrgDK,,0.36,0.13,,0.52,0.29,0.33,0.3,0.06,0.03,
,,,,,,,,,,,,
201817164,JackGrieves_,,0.3,0.19,,0.41,0.3,0.24,0.31,0.4,0.16,
247016058,SigneAmtoft,,0.22,0.08,,0.48,0.15,0.1,0.13,0.23,0.06,
3255825568,LichfieldLover,,0.755,0.85,,0.8166666666666665,0.7931471336512232,0.56,0.79,0.7416666666666666,0.98,
,,,,,,,,,,,,
,185593509,TheFlowerFarmer,,0.41,0.38,,0.39,0.17,0.34,0.19,0.28,0.38
,1567905486,JordVDH,,0.34,0.12,,0.56,0.19,0.03,0.15,0.18,0.0
,275222086,DigitalHRGeek,,0.44,0.32,,0.5,0.3,0.28,0.38,0.29,0.12
,,,,,,,,,,,,
595629979,spoczko,,0.24,0.21,,0.555,0.25,0.38,0.31,0.46,0.21,
262061576,SkipperDhoni,,0.56,0.65,,0.24,0.48,0.3,0.39,0.63,0.59,
239055192,PaulGardinerDJ,,0.22,0.11,,0.36,0.15,0.11,0.13,0.11,0.07,
,,,,,,,,,,,,
37910288,LeTelegramme,,0.42,0.52,,0.42,0.52,0.24,0.18,0.25,0.4,
2221891388,PauleecSE7,,0.23,0.23,,0.26,0.13,0.09,0.13,0.12,0.27,
,,,,,,,,,,,,
89061193,mcgeesm,,0.33,0.27,,0.37,0.22,0.18,0.33,0.35,0.21,
,,,,,,,,,,,,
,,,,,,,,,,,,
632825188,MikeStewart65,0.07,0.03,0.28,0.08,0.15,0.1,0.12,0.06
2174820690,gabriarjona,0.32,0.41,0.5133333333333333,0.21,0.18,0.33,0.31,0.2
713306152,GrahamGords1001,0.35,0.18,0.47,0.14,0.21,0.19,0.1,0.21
111315374,MoPanda_,0.22,0.22,0.4,0.26,0.42,0.18,0.22,0.04
434854755,AdamjosephFord,0.2,0.29,0.36,0.28,0.57,0.37,0.27,0.16
,,,,,,,,,,,,
,111741251,LouiseSowter15,,0.22,0.11,,0.27,0.19,0.22,0.25,0.17,0.12
,1351615831,ITatlock,,0.3,0.11,,0.52,0.3,0.32,0.34,0.42,0.0
,125166994,a_hashemzadeh,,0.3,0.26,,0.29,0.28,0.2,0.22,0.13,0.13
,26317388,rolnics,,0.29,0.38,,0.14,0.3,0.17,0.27,0.2,0.29
140846697,c_l84,0.31,0.12,0.48,0.18,0.66,0.51,0.45,0.07
240717975,TheBorgiaBuIl,0.12,0.08,0.1,0.15,0.09,0.07,0.16,0.05
3883299706,M_Behr_Autor,0.47,0.3,0.52,0.31,0.24,0.39,0.14,0.02
734998636036259840,loganjudith4,0.53,0.37,0.64,0.56,0.8031867345231665,0.57,0.65,0.35
303947184,ConnorCoys,0.12,0.16,0.17,0.05,0.43,0.18,0.22,0.0
2360018869,gillwhitehead1,,0.18,0.31,,0.5,0.27,0.41,0.48,0.46,0.34,
763492932,loudavies13,,0.32,0.35,,0.34,0.33,0.29,0.28,0.45,0.12,
318506649,sally_darley,,0.34,0.19,,0.46,0.23,0.34,0.65,0.48,0.01,
223221477,ALFXXI2010,,0.34,0.47,,0.5833333333333334,0.33,0.21,0.36,0.27,0.34,
,,,,,,,,,,,,
98971317,LiamGarratt,,0.13,0.14,,0.27,0.21,0.11,0.23,0.28,0.09,
2269841274,QmoLoo18,,0.22,0.19,,0.29,0.27,0.17,0.36,0.13,0.1,
18908424,patwh,,0.27,0.18,,0.37,0.3,0.26,0.34,0.15,0.05,
,,,,,,,,,,,,
128161335,nadj93,,0.23,0.13,,0.3,0.19,0.07,0.24,0.11,0.14,
23934151,cocreatorcoach,0.59,0.45,0.52,0.39,0.54,0.52,0.24,0.57
718011859492868096,tasheze,0.56,0.34,0.82,0.7931471336512232,0.8700272163377742,0.96,0.88,0.54
197785725,ZoranPetrovic_,0.41,0.33,0.609,0.21,0.1,0.42,0.36,0.24
360135539,Chuddyyy,0.24,0.17,0.41,0.17,0.26,0.25,0.32,0.15
124443269,Smallishbeans,0.5,0.29,0.26,0.26,0.41,0.42,0.43,0.3
926210047159472128,LaraMelissaS,0.44,0.46,0.63,0.39,0.545,0.67,0.43,0.46
2182762333,VeryOwn1Ddream,0.28,0.23,0.26,0.15,0.26,0.24,0.17,0.23
2279381629,captain_az,0.36,0.26,0.43,0.16,0.02,0.16,0.22,0.2
188467662,Lorne_W_Brown,0.13,0.07,0.31,0.13,0.15,0.23,0.09,0.04
227975709,smithmeister13,0.17,0.21,0.42,0.28,0.48,0.52,0.48,0.26
1482466921,Helena_b2013,0.36,0.35,0.44,0.41,0.3,0.35,0.34,0.06
18914660,alias_me,0.31,0.22,0.38,0.26,0.27,0.17,0.19,0.07
400975852,DesignerBradley,0.35,0.13,0.4,0.14,0.1,0.21,0.08,0.02
19273554,robbry,0.18,0.2,0.31,0.23,0.22,0.25,0.09,0.14
594105875,TradingYuppy,0.66,0.69,0.4,0.57,0.55,0.39,0.14,0.71
23291187,Silvio99,,0.24,0.12,,0.47,0.19,0.31,0.2,0.16,0.13,
,,,,,,,,,,,,
3102577007,RCrist37,,0.49,0.22,,0.54,0.5,0.14,0.57,0.69,0.29,
37303498,leloveluck,,0.45,0.34,,0.43,0.43,0.13,0.29,0.29,0.22,
196991269,Fatihhaydogan,,0.6,0.37,,0.5,0.47,0.36,0.66,0.47,0.37,
22287602,cllrharrington,,0.3,0.23,,0.37,0.22,0.16,0.3,0.12,0.15,
20862528,ffc_steve,,0.18,0.03,,0.24,0.06,0.08,0.1,0.17,0.05,
,,,,,,,,,,,,
542029876,RamiRanger,,0.39,0.29,,0.45,0.33,0.41,0.19,0.32,0.18,
1120168986,FarmerCalmer,,0.18,0.17,,0.12,0.31,0.1,0.19,0.44,0.18,
119356526,Ben_Everitt,0.32,0.33,0.26,0.29,0.47,0.27,0.32,0.18
957412446,JohnClarke1960,0.43,0.35,0.51,0.28,0.36,0.33,0.18,0.38
47572750,revogt,0.3,0.12,0.34,0.17,0.13,0.13,0.22,0.08
22536054,adwlkr,0.12,0.17,0.21,0.21,0.29,0.3,0.11,0.13
1583185867,hellman_sam,0.32,0.32,0.53,0.31,0.57,0.48,0.24,0.25
123841607,moerle67,0.3,0.13,0.5383333333333333,0.15,0.15,0.21,0.26,0.06
287449036,asalim86,0.4,0.19,0.39,0.27,0.23,0.3,0.15,0.35
